Abkhazian bahasa Abkhaz
Singapore Singapura
Singaporean Singapura
Singaporean orang Singapura
South Africa  Afrika Selatan
South Korea Korea Selatan
Spain Sepanyol
Spanish Sepanyol
Spanish bahasa Sepanyol
Sunday  Hari Minggu; Hari Ahad
Template:color-colour (noun)  warna
Template:color-colour (verb)  mewarna
Turkey  Turki
Ukrainian bahasa Ukraine, Ukraine, Ukrainia
United States of America  Amerika Syarikat
Venus Zuhrah (2)
Western Sahara  Sahara Barat
Yemen Yaman
abacus  sempoa
abalone abalon
abattoir  rumah sembelihan
abduct  culik
abide tinggal dalam, duduk
able  dapat
acid  acid
acid rain hujan asid
act akta
act babak
act bertindak, membuat
act lakon
act perbuatan, tindakan
act pura-pura
air udara
al-Qaeda  Al Qaeda
aluminium aluminium
aluminum  aluminium
ambassador  duta
ambassador  duta
antimony  antimoni
apple epal
argent  argentum
argon argon
art seni
babe  bayi
babe  sayang
batik "'batik"'
battery bateri
bear  beruang
because karena, sebab
behind  sesudah
beryllium berilium
biochemistry  biokimia
bodybuilding  bina badan
bohrium bohrium
boredom bosan
boron boron
bovine spongiform encephalopathy  Penyakit lembu gila
brassiere culi, coli, baju dalam perempuan, anak baju perempuan
bride pengantin perempuan
buffalo misa
butterfly kupu-kupu, rama-rama
calcium kalsium
calendar  kalendar
calendar  kalendar
camouflage  penyamaran
cancer  penyakit barah
cannabis  kanabis
carbon  arang
carbon  karbon
century abad, kurun
cerium  serium, cerium
chemistry Kimia
cholera penyakit taun
chromium  kromium
circumcision  khatan
clock jam
coal  arang batu
cobalt  kobalt
coco-de-mer Pokok Kelapa Laut
comb  menyikat
comb  sikat
common  biasa
common  biasa
common  sama
communism komunisme
computer  komputer
confluence  kuala
control mengawal, menguasai
creative  kreatif
cruel kejam
cunt  puki
custom  adat
dare  cabar
dark  gelap
day hari
decade  dekad
decision  keputusan
deity Tuhan
develop cuci
develop hasil
develop hasil
develop hasil, buat
do you speak English  boleh anda cakap bahasa Inggeris?
dog anjing
dye pewarna
e-mail  surat elektronik, surel
earth bumi
earth tanah
earth tanah
eel moa
egg telur
family  keluarga, famili, usrah
father  ayah, bapak, rama
ferry feri
fire  api
fire  bahan api
fire  kebakaran
firework  bunga api
fish  ikan
five  lima
fog kabus, kabut
fog keliru
football  bola sepak
francium  fransium
galanga lengkuas
galangal  lengkuas
galingale lengkuas
gay [membosankan
gay gembira, suka
gay homoseksual
gay warna-warni
general umum, am
genocide  pembasmian kaum
goblin  afrit
gold  aurum, emas
grandfather nenek lelaki
grandfather nenek lelaki
green hijau
hafnium hafnium
hajj  haji
happy birthday  selamat hari lahir
harbor  bandar
harbour bandar
hatred  benci
hay rumput kering
health  kesihatan
heap  Melambak
helium  helium
hence Oleh sebab yang demikian
hero  wira
holmium holmium
hope  harap
hope  harapan
hot panas (pah-naz)
hour  jam
house rumah
how are you apa khabar
if only sekira, semoga
illness penyakit
impact  pangaruh (1), kesan (2)
in addition Tambahan pula
independent merdeka
information informasi, maklumat
interest  bunga, faedah
interest  kepentingan
interest  minat
iridium iridium
iron  besi, ferum
island  pulau
jarbua terapon  gelama, kelong-kelong, kerong-kerong
joule joule
kiasu Takut Kalah
king  raja, sultan
krypton kripton
ladybird  kumbang
ladybug kumbang
language  bahasa
language  bahasa
language  bahasa
laptop  komputer riba
lawrencium  lawrensium
lead  plumbum
lead/experiment plumbum
library perpustakaan
lion  singa
liquid  cecair
lithium litium
long  panjang, lama
lullaby dondang, nyannyan pengulit
machine translation terjemahan mesin
malaria malaria
manganese mangan
meet  berjumpa
meet  bertemu, terjumpa
meitnerium  meitnerium
mercury merkuri
middle  tengah
minute  catatan
minute  minit
minute  minit
minute  sekejap
misunderstand salah faham
molybdenum  molibdenum
money wang, duit
monkey  monyet
mould acuan
moustache misai
mustache  misai
neodymium neodimium
neon  neon
neutrino  neutrino (m)
new baru, baharu
nickel  nikel
night bermalam
night malam
nitrogen  nitrogen
ocean segara
octopus ikan kurita, doyak
once  sekali, dahulu
operating system  sistem pengoperasian
orangutan orang utan
orphan  yatim
page  laman
parent  orang tua
penis zakar, konek, pelir, kote, kotek
philosopher's stone batu hikmat
phosphorus  fosforus
pig babi, khinzir
planet  planet
platinum  platinum, platina
platypus  platypus
please  sila
pole  galah
police station  balai polis
potassium kalium
promethium  prometium
pus nanah
queen permaisuri (f)
rainbow pelangi, benang raja
random  rambang
rape  rogol
ready sedia
red merah
school  fakulti
school  kolej, universiti
school  sekolah, maktab
selenium  selenium
shadow  bayang
short pendek
sick  pesakit
sick  sakit
silicon silikon
silver  argentum
sleep tidur
solar system  sistem suria
sorry maaf
sorry maaf
spanner barb  dokun
spider  labah-labah
stake galah
storm angin ribut "(wind)", hujan lebat "(rain)"
story cerita
story tingkat
strontium strontium
suggest cadang
sulfur  sulfur, belerang
tapir tenuk
tea teh
tea teh
teat  dot
telephone telefon
tellurium telurium
textbook  buku teks
then  oleh sebab yang demikian
then  pada masa yang sama
then  selepas itu
then  tidak lama kemudian
thousand  ribu
tin stanum, timah
titanium  titanium
town  bandar
transvestite  mak nyah
tree  pokok
try cuba
tungsten  wolfram
turkey  ayam Belanda
useful  berguna
value menaksir
volume  isipadu, jilid
war perang, peperangan
water air
wind  angin
xenon xenon
yes ya
